ID	EntryID	Year	Etymology
280-1934-dorog	1934-dorog	1257	
281-1939-draga	1939-draga	1208	Slavic
282-1941-dragalatos	1941-dragalatos	1372	compound
283-1973-dul	1973-dul	1358	unknown
284-1993-dusnok	1993-dusnok	1193	Czech
285-2014-emlekezik	2014-emlekezik	1372	
286-2015-e	2015-e	1372	internal
287-2016-eb	2016-eb	1138	Proto-Ugric
288-2018-ebed	2018-ebed	1372	Slavic
289-2020-ebes	2020-ebes	1236	internal
290-2024-ebren	2024-ebren	1372	
291-2030-ed	2030-ed	1138	uncertain
292-2033-edeny	2033-edeny	1372	unknown
293-2037-eg	2037-eg	1211	Proto-Finno-Ugric
294-2042-eger	2042-eger	1067	unknown
295-2044-egesz	2044-egesz	1372	uncertain
296-2048-egres	2048-egres	1395	loan
297-2055-egy	2055-egy	1237	internal
298-2056-egyeb	2056-egyeb	1138	lexicalized inflected word-form
299-2063-egyen	2063-egyen	1372	lexicalized inflected word-form
300-2065-egyenes	2065-egyenes	1372	
301-2066-egyenlo	2066-egyenlo	1319	
302-2067-egyes	2067-egyes	1138	derived word
303-2070-egyetlen	2070-egyetlen	1372	derived word
304-2073-egyhaz	2073-egyhaz	1193	compound
305-2075-egymas	2075-egymas	1372	compound
306-2083-egyveng	2083-egyveng	1395	compound
307-2090-ejjel	2090-ejjel	1364	
308-2096-ek	2096-ek	1213	
309-2098-eke	2098-eke	1331	Chuvash
310-2100-ekes	2100-ekes	1213	
311-2105-el	2105-el	1372	lexicalized inflected word-form
312-2110-elebe	2110-elebe	1372	lexicalized inflected word-form
313-2111-eledel	2111-eledel	1372	derived word
314-2112-elefant	2112-elefant	1395	Latin
315-2114-eleg	2114-eleg	1372	internal
316-2126-eleseg	2126-eleseg	1266	derived word
317-2127-eleve	2127-eleve	1055	uncertain
318-2128-eleven	2128-eleven	1372	lexicalized inflected word-form
319-2140-ellik	2140-ellik	1177	
320-2141-ellik	2141-ellik	1211	
321-2142-elme	2142-elme	1372	uncertain
322-2148-elol	2148-elol	1372	paronymy
323-2149-iseloljaro	2149-iseloljaro	1390	compound
324-2151-elott	2151-elott	1372	
325-2156-elso	2156-elso	1211	
326-2160-elv	2160-elv	1200	
327-2167-elvol	2167-elvol	1372	
328-2173-eme	2173-eme	1138	
329-2184-emlekezik	2184-emlekezik	1372	
330-2185-en	2185-en	1372	
331-2186-ennen	2186-ennen	1372	paronymy
332-2187-en	2187-en	1372	compound
333-2191-enek	2191-enek	1277	Proto-Finno-Ugric
334-2197-enyem	2197-enyem	1372	lexicalized inflected word-form
335-2198-enyeszik	2198-enyeszik	1342	derived word
336-2200-enyh	2200-enyh	1330	
337-2201-ennyi	2201-ennyi	1372	derived word
338-2210-epit	2210-epit	1372	
339-2213-epleny	2213-epleny	1395	Slavic
340-2217-er	2217-er	1055	uncertain
341-2220-erc	2220-erc	1372	loan
342-2222-erdem	2222-erdem	1372	Turkic
343-2225-ereget	2225-ereget	1256	
344-2233-eretnek	2233-eretnek	1357	Italian
345-2235-erge	2235-erge	1339	Slavic
346-2236-erik	2236-erik	1329	paronymy
347-2239-erkely	2239-erkely	1412	loan
