ID,Description,Entry_ID,Spacy
umkehren-1,umkehren,2397-fartol,umkehren
sichentfernen-1,sich entfernen,2397-fartol,sich entfernen
sichentfernen-2,sich entfernen,9099-tavozik,sich entfernen
mitdemHinterteilzurSeitetretenPferd-1,mit dem Hinterteil zur Seite treten 〈Pferd,2397-fartol,mit dem Hinterteil zur Seite treten Pferd
Rindvieh-1,Rindvieh〉,2397-fartol,Rindvieh
Rindvieh-2,Rindvieh,5809-marha,Rindvieh
Rindvieh-3,Rindvieh,9118-tehen,Rindvieh
insSchleudernkommenWagen-1,ins Schleudern kommen 〈Wagen,2397-fartol,ins Schleudern kommen Wagen
Schlitten-1,Schlitten〉,2397-fartol,Schlitten
Schlitten-2,Schlitten,4918-kocsi,Schlitten
Schlitten-3,Schlitten,5111-korcsolya,Schlitten
Schlitten-4,Schlitten,8563-szan,Schlitten
Schlitten-5,Schlitten,8563-szan,Schlitten
bockenPferd-1,bocken 〈Pferd〉,2397-fartol,bocken Pferd
Zwietracht-1,Zwietracht,2398-isfase,Zwietracht
Zwietracht-2,Zwietracht,2912-garazda,Zwietracht
Zwietracht-3,Zwietracht,3768-huzavona,Zwietracht
Faschine-1,Faschine,2399-fasina,
faschieren-1,faschieren,2400-fasiroz,
gehacktFleisch-1,gehackt 〈Fleisch〉,2400-fasiroz,gehackt Fleisch
Hackbraten-1,Hackbraten,2400-fasiroz,Hackbraten
Hackbraten-2,Hackbraten,9682-vag,Hackbraten
Faschismus-1,Faschismus,2401-fasizmus,Faschismus
WickelbindezumVerbindenvonWunden-1,Wickelbinde 〈zum Verbinden von Wunden〉,2402-fasli,Wickelbinde zum Verbinden von Wunden
WickelbanddesSauglings-1,Wickelband 〈des Säuglings〉,2402-fasli,Wickelband des Säuglings
Mannderb-1,Mann 〈derb〉,2403-fasz,Mann derb
albernerMann-1,alberner Mann,2403-fasz,alberner Mann
Kerl-1,Kerl,2403-fasz,Kerl
Kerl-2,Kerl,2538-ficko,Kerl
Kerl-3,Kerl,2553-filko,Kerl
Kerl-4,Kerl,2626-flota,Kerl
Kerl-5,Kerl,4793-klapec,Kerl
Kerl-6,Kerl,4890-krapek,Kerl
Kerl-7,Kerl,4971-kolop,Kerl
Kerl-8,Kerl,5214-kolonc,Kerl
Kerl-9,Kerl,5384-kulonc,Kerl
Kerl-10,Kerl,6198-mokus,Kerl
Kerl-11,Kerl,6800-pali,Kerl
Kerl-12,Kerl,6850-pacak,Kerl
Kerl-13,Kerl,7301-pofa,Kerl
Kerl-14,Kerl,7312-pok,Kerl
Kerl-15,Kerl,8355-srac,Kerl
Kerl-16,Kerl,8824-szivar,Kerl
Patron-1,Patron,2403-fasz,Patron
Patron-2,Patron,3387-hapsi,Patron
Patron-3,Patron,7301-pofa,Patron
Patron-4,Patron,7312-pok,Patron
inEmpfangnehmenbesararischeKleidung-1,in Empfang nehmen 〈bes ärarische Kleidung,2406-faszol,in Empfang nehmen bes ärarische Kleidung
buen-1,büßen,2406-faszol,büßen
buen-2,büßen,5935-marad,büßen
bestraftwerden-1,bestraft werden,2406-faszol,bestraft werden
rumanischesMadchen-1,〈rumänisches〉 Mädchen,2407-fata,rumänisches Mädchen
fatal-1,fatal,2408-fatalis,fatal
fatal-2,fatal,8743-szerv,fatal
Fatalismus-1,Fatalismus,2409-fatalizmus,Fatalismus
Beschutzer-1,Beschützer,2410-fater,Beschützer
Beschutzer-2,Beschützer,6673-oltalom,Beschützer
Beschutzer-3,Beschützer,8020-seged,Beschützer
altererMann-1,älterer Mann,2410-fater,älterer Mann
AlteauchalsAnrede-1,Alte 〈auch als Anrede〉,2410-fater,Alte auch als Anrede
Migeschick-1,Mißgeschick,2411-fatum,Mißgeschick
Migeschick-2,Mißgeschick,7027-pech,Mißgeschick
Migeschick-3,Mißgeschick,8241-slamasztika,Mißgeschick
schicksalhaftesEreignis-1,schicksalhaftes Ereignis,2411-fatum,schicksalhaftes Ereignis
Schicksalsschlag-1,Schicksalsschlag,2411-fatum,Schicksalsschlag
Schleierstoff-1,Schleierstoff,2412-fatyol,
Schleier-1,Schleier,2412-fatyol,Schleier
Schleier-2,Schleier,2431-fedel,Schleier
Schleier-3,Schleier,2624-flor,Schleier
Schleier-4,Schleier〉,5557-lellah,Schleier
Schleier-5,Schleier,5579-lepedo,Schleier
Schleier-6,Schleier,5580-lepel,Schleier
Schleier-7,Schleier,7678-recefice,Schleier
feineLeinwand-1,feine Leinwand,2412-fatyol,feine Leinwand
feineLeinwand-2,feine Leinwand,3229-gyolcs,feine Leinwand
DarmnetzeinesSchweins-1,Darmnetz eines Schweins,2412-fatyol,Darmnetz eines Schweins
Bastard-1,Bastard,2413-fattyu,Bastard
Bastard-2,Bastard,4910-koca,Bastard
Bastard-3,Bastard,5110-korcs,Bastard
vernachlassigtesKind-1,vernachlässigtes Kind,2413-fattyu,vernachlässigtes Kind
vernachlassigtesKind-2,vernachlässigtes Kind,3357-hamupipoke,vernachlässigtes Kind
Neben-1,Neben-,2413-fattyu,Neben
WasserZweig-1,Wasser- 〈Zweig〉,2413-fattyu,Wasser Zweig
Flegel-1,Flegel,2413-fattyu,Flegel
Flegel-2,Flegel,7175-pimasz,Flegel
Flegel-3,Flegel,8444-surmo,Flegel
unehelichgebaren-1,unehelich gebären,2413-fattyu,unehelich gebären
Nebenzweigetreiben-1,Nebenzweige treiben,2413-fattyu,Nebenzweige treiben
abasten-1,abästen,2413-fattyu,
Scholingeentfernen-1,Schößlinge entfernen,2413-fattyu,Schößlinge entfernen
gehornterundbocksfuigerWald-1,gehörnter und bocksfüßiger Wald-,2414-faun,gehörnter und bocksfüßiger Wald
FeldundHirtengott-1,Feld- und Hirtengott,2414-faun,Feld und Hirtengott
SinnbildderSpottlustundderwildenBegierde-1,Sinnbild der Spottlust und der wilden Begierde,2414-faun,Sinnbild der Spottlust und der wilden Begierde
lusternerMensch-1,lüsterner Mensch,2414-faun,lüsterner Mensch
Fauna-1,Fauna,2415-fauna,Fauna
jmdnbegunstigen-1,jmdn begünstigen,2416-favorizal,jmdn begünstigen
jmdnbevorzugen-1,jmdn bevorzugen,2416-favorizal,jmdn bevorzugen
Topf-1,Topf,2417-fazek,Topf
Topf-2,Topf,2428-fed,Topf
Topf-3,Topf,9818-vendely,Topf
Topfer-1,Töpfer,2417-fazek,Töpfer
Topfer-2,Töpfer,2974-gerencser,Töpfer
Topfer-3,Töpfer,9400-torlejt,Töpfer
Kalteempfinden-1,Kälte empfinden,2418-fazik,Kälte empfinden
Kalteempfinden-2,Kälteempfinden,3563-hideg,Kälteempfinden
frieren-1,frieren,2418-fazik,frieren
sichvoretwscheuen-1,sich vor etw scheuen,2418-fazik,sich vor etw scheuen
Phase-1,Phase,2419-fazis,Phase
Phase-2,Phase,7089-periodus,Phase
Phase-3,Phase,8518-szakasz,Phase
StufeeinerEntwicklung-1,Stufe einer Entwicklung,2419-fazis,Stufe einer Entwicklung
Muster-1,Muster,2420-fazon,Muster
Muster-2,Muster,2691-forma,Muster
Muster-3,Muster,3578-him,Muster
Muster-4,Muster,4579-keplet,Muster
Muster-5,Muster,6066-minta,Muster
Muster-6,Muster,6066-minta,Muster
Muster-7,Muster,6181-modell,Muster
Muster-8,Muster,6311-mustra,Muster
Muster-9,Muster,7009-patron,Muster
Muster-10,Muster,7636-rama,Muster
Muster-11,Muster,8085-sablon,Muster
AufschlagamRock-1,Aufschlag am Rock,2420-fazon,Aufschlag am Rock
Kleiderschnitt-1,Kleiderschnitt,2420-fazon,Kleiderschnitt
Februar-1,Februar,2421-februar,Februar
Tausendkronenschein-1,Tausendkronenschein,2422-fecni,
Papierfetzen-1,Papierfetzen,2422-fecni,Papierfetzen
tropfenweisezerspritzentrans-1,tropfenweise zerspritzen 〈trans〉,2423-fecseget,tropfenweise zerspritzen trans
Schwalbe-1,Schwalbe,2425-fecske,Schwalbe
Schwatzmaul-1,Schwatzmaul,2425-fecske,
Schwatzmaul-2,Schwatzmaul,5707-lotyo,
ArtSpund-1,Art Spund,2425-fecske,Art Spund
MaureralsspottischeBenennung-1,Maurer 〈als spöttische Benennung〉,2425-fecske,Maurer als spöttische Benennung
ArtdreieckigeSchwimmhosefurManner-1,Art dreieckige Schwimmhose für Männer,2425-fecske,Art dreieckige Schwimmhose für Männer
spritzenintrans-1,spritzen 〈intrans〉,2426-fecskend,spritzen intrans
bespritzen-1,bespritzen,2426-fecskend,bespritzen
bespritzen-2,bespritzen,6581-ont,bespritzen
bespritzen-3,bespritzen,6914-parahol,bespritzen
Spritze-1,Spritze,2426-fecskend,Spritze
Biestmilch-1,Biestmilch,2427-fecstej,
Biestmilch-2,Biestmilch,3150-gulaszta,
dieersteMilchderKindbetterin-1,die erste Milch der Kindbetterin,2427-fecstej,die erste Milch der Kindbetterin
decken-1,decken,2428-fed,decken
decken-2,decken,8979-takar,decken
dieKostendecken-1,〈die Kosten〉 decken,2428-fed,die Kosten decken
sichzudecken-1,sich zudecken,2428-fed,sich zudecken
Verborgenheit-1,Verborgenheit,2428-fed,Verborgenheit
Verborgenheit-2,Verborgenheit,8321-sotet,Verborgenheit
DeckungimBankwesen-1,Deckung 〈im Bankwesen〉,2428-fed,Deckung im Bankwesen
Laufer-1,Läufer,2428-fed,Läufer
Deck-1,Deck,2428-fed,Deck
Deck-2,Deck,2430-fedel,Deck
Deck-3,Deck,2430-fedel,Deck
Deckungmilit-1,Deckung 〈milit〉,2428-fed,Deckung milit
zuchtigen-1,züchtigen,2429-fedd,züchtigen
strafen-1,strafen,2429-fedd,strafen
strafen-2,strafen,3243-gyotor,strafen
strafen-3,strafen,8427-sujt,strafen
warnen-1,warnen,2429-fedd,warnen
warnen-2,warnen,2495-fenyeget,warnen
warnen-3,warnen,3907-int,warnen
beschuldigen-1,beschuldigen,2429-fedd,beschuldigen
beschuldigen-2,beschuldigen,9679-vadol,beschuldigen
undisziplinierbar-1,undisziplinierbar,2429-fedd,
untadelhaft-1,untadelhaft,2429-fedd,
Dach-1,Dach,2430-fedel,Dach
Dach-2,Dach,2718-fodem,Dach
Dach-3,Dach,3477-hej,Dach
Dach-4,Dach,3477-hej,Dach
dachen-1,dachen,2430-fedel,
Dachung-1,Dachung,2430-fedel,
KopftuchderFrauen-1,Kopftuch der Frauen,2431-fedel,Kopftuch der Frauen
SprungfederbesalsBestandteileinesWagens-1,Sprungfeder 〈bes als Bestandteil eines Wagens〉,2432-feder,Sprungfeder bes als Bestandteil eines Wagens
Talkpulver-1,Talkpulver,2433-federvejsz,
Disziplinierung-1,Disziplinierung,2434-fegyelem,Disziplinierung
Selbstbeherrschung-1,Selbstbeherrschung,2434-fegyelem,Selbstbeherrschung
Zuchthausler-1,Zuchthäusler,2435-fegyenc,
Zuchthaus-1,Zuchthaus,2436-fegyhaz,Zuchthaus
Zuchthausstrafe-1,Zuchthausstrafe,2436-fegyhaz,Zuchthausstrafe
Gewehr-1,Gewehr,2437-fegyver,Gewehr
Waffe-1,Waffe,2437-fegyver,Waffe
Waffe-2,Waffe,8738-szerszam,Waffe
Krieg-1,Krieg,2437-fegyver,Krieg
Krieg-2,Krieg,3274-haboru,Krieg
Krieg-3,Krieg,3274-haboru,Krieg
Krieg-4,Krieg,3282-had,Krieg
Krieg-5,Krieg,3282-had,Krieg
Krieg-6,Krieg〉,3668-honvedo,Krieg
sichbewaffnen-1,sich bewaffnen,2437-fegyver,sich bewaffnen
Waffentrager-1,Waffenträger,2438-fegyvernok,Waffenträger
Waffentrager-2,Waffenträger,3871-inas,Waffenträger
wei-1,weiß,2439-feher,weiß
wei-2,weiß,7016-patyolat,weiß
hellfarbig-1,hellfarbig,2439-feher,
moralischrein-1,moralisch rein,2439-feher,moralisch rein
unschuldig-1,unschuldig,2439-feher,unschuldig
unschuldig-2,unschuldig,9264-tiszta,unschuldig
unschuldig-3,unschuldig,9264-tiszta,unschuldig
gegenrevolutionar-1,gegenrevolutionär,2439-feher,
Weies-1,Weißes,2439-feher,Weißes
dasWeievonetwAugenwei-1,das Weiße von etw 〈Augenweiß,2439-feher,das Weiße von etw Augenweiß
Eiweiusw-1,Eiweiß usw〉,2439-feher,Eiweiß usw
Weie-1,Weiße,2439-feher,Weiße
Speck-1,Speck,2439-feher,Speck
Speck-2,Speck,7028-pecsenye,Speck
Speck-3,Speck,8547-szalonna,Speck
Albumen-1,Albumen,2439-feher,
Weirusse-1,Weißrusse,2440-feherorosz,Weißrusse
weirussisch-1,weißrussisch,2440-feherorosz,
melken-1,melken,2441-fej,melken
abdringenGeld-1,abdringen 〈Geld〉,2441-fej,abdringen Geld
Quelle-1,Quelle,2442-fej,Quelle
Quelle-2,Quelle,2446-fejezet,Quelle
Quelle-3,Quelle,2696-forr,Quelle
Quelle-4,Quelle,5363-kut,Quelle
Quelle-5,Quelle,8015-sed,Quelle
obererTeileinesGegenstandes-1,oberer Teil eines Gegenstandes,2442-fej,oberer Teil eines Gegenstandes
obererTeileinesKorperteilsbesderGliedmaen-1,oberer Teil eines Körperteils 〈bes der Gliedmaßen〉,2442-fej,oberer Teil eines Körperteils bes der Gliedmaßen
trauben-1,trauben-,2442-fej,trauben
kopfodahrenartigerFruchtstand-1,köpf- od ährenartiger Fruchtstand,2442-fej,köpf od ährenartiger Fruchtstand
WeseneinerSache-1,Wesen einer Sache,2442-fej,Wesen einer Sache
hartkopfig-1,hartköpfig,2442-fej,
leitendePerson-1,leitende Person,2442-fej,leitende Person
miteinemKopfversehen-1,mit einem Kopf versehen,2442-fej,mit einem Kopf versehen
bekanntgeben-1,bekanntgeben,2442-fej,bekanntgeben
mitteilen-1,mitteilen,2442-fej,mitteilen
mitteilen-2,mitteilen,4785-kisut,mitteilen
mitteilen-3,mitteilen,4869-kozol,mitteilen
mitteilen-4,mitteilen〉,9725-valt,mitteilen
ausdrucken-1,ausdrücken,2442-fej,ausdrücken
kopfenimFuball-1,köpfen 〈im Fußball〉,2442-fej,köpfen im Fußball
beendigen-1,beendigen,2442-fej,beendigen
durchfuhren-1,durchführen,2442-fej,durchführen
durchfuhren-2,durchführen,9212-tesz,durchführen
Kopflosigkeitabstr-1,Kopflosigkeit 〈abstr〉,2442-fej,
Kissen-1,Kissen,2443-fejal,Kissen
Kissen-2,Kissen,6943-parna,Kissen
Kissen-3,Kissen,9739-vankos,Kissen
Feuerbock-1,Feuerbock,2443-fejal,
Feuerbock-2,Feuerbock,5757-macska,
Holzstuck-1,Holzstück,2443-fejal,Holzstück
LehmwandvongleicherFunktionimOfen-1,Lehmwand von gleicher Funktion im Ofen,2443-fejal,Lehmwand von gleicher Funktion im Ofen
Kringe-1,Kringe,2443-fejal,Kringe
QuerfurcheamRanddesAckerfeldes-1,Querfurche am  Rand des Ackerfeldes,2443-fejal,Querfurche am Rand des Ackerfeldes
ErdaufschuttungnebeneinerWeinlaube-1,Erdaufschüttung neben einer Weinlaube,2443-fejal,Erdaufschüttung neben einer Weinlaube
untereGarbederPuppe-1,untere Garbe der Puppe,2443-fejal,untere Garbe der Puppe
gegenmitderNebenbeddesAustausches-1,gegen 〈mit der Nebenbed des Austausches〉,2444-fejeben,gegen mit der Nebenbed des Austausches
tauschweise-1,tauschweise,2444-fejeben,
alsdasSubjnaherbestimmendodbegrundend-1,a l s 〈das Subj-näher bestimmend od begründend〉,2444-fejeben,a l s das Subjnäher bestimmend od begründend
imNamen-1,im Namen,2444-fejeben,im Namen
inVertretung-1,in Vertretung,2444-fejeben,in Vertretung
Hohepriester-1,Hohepriester,2445-fejedelem,Hohepriester
geistlicheObrigkeit-1,geistliche Obrigkeit,2445-fejedelem,geistliche Obrigkeit
Feldherr-1,Feldherr,2445-fejedelem,Feldherr
Furstentum-1,Fürstentum,2445-fejedelem,Fürstentum
Vorderteil-1,Vorderteil,2446-fejezet,Vorderteil
Vorderteil-2,Vorderteil,5997-mell,Vorderteil
AbschnittineinemSchriftwerk-1,Abschnitt in einem Schriftwerk,2446-fejezet,Abschnitt in einem Schriftwerk
AbschnittineinemSchriftwerk-2,Abschnitt in einem Schriftwerk,4399-kapitulum,Abschnitt in einem Schriftwerk
Endpunkt-1,Endpunkt,2446-fejezet,Endpunkt
Saulenkapitell-1,Säulenkapitell,2446-fejezet,
stelenartigesGrabmalausHolz-1,stelenartiges Grabmal aus Holz,2447-fejfa,stelenartiges Grabmal aus Holz
stelenartigesGrabmalausHolz-2,stelenartiges Grabmal aus Holz,5089-kopja,stelenartiges Grabmal aus Holz
Axt-1,Axt,2448-fejsze,Axt
Beil-1,Beil,2448-fejsze,Beil
Beil-2,Beil,2656-fokos,Beil
Beil-3,Beil,8641-szekerce,Beil
trennen-1,trennen,2449-fejt,trennen
trennen-2,trennen,6751-oszt,trennen
trennen-3,trennen,8709-szeparal,trennen
trennen-4,trennen,9491-tulajdon,trennen
trennen-5,trennen,9716-valik,trennen
enthulsen-1,enthülsen,2449-fejt,
enthulsen-2,enthülsen,8287-som,
deuten-1,deuten,2449-fejt,deuten
deuten-2,deuten,9804-vel,deuten
losen-1,lösen,2449-fejt,lösen
losen-2,lösen,5984-megvalt,lösen
losen-3,losen,6502-nyil,losen
losen-4,lösen,6664-old,lösen
losen-5,losen,8303-sors,losen
losen-6,lösen,9725-valt,lösen
uberwaltigen-1,überwältigen,2449-fejt,überwältigen
uberwaltigen-2,überwältigen,2643-foglal,überwältigen
uberwaltigen-3,überwältigen,6547-nyug,überwältigen
furungultigerklaren-1,für ungültig erklären,2449-fejt,für ungültig erklären
aufheben-1,aufheben,2449-fejt,aufheben
aufheben-2,aufheben,9986-von,aufheben
abbauenBergbau-1,abbauen 〈Bergbau〉,2449-fejt,abbauen Bergbau
zustandebringen-1,zustande bringen,2449-fejt,zustande bringen
zustandebringen-2,zustande bringen,3801-idez,zustande bringen
abziehendenWeinvomBodensatz-1,abziehen 〈den Wein vom Bodensatz〉,2449-fejt,abziehen den Wein vom Bodensatz
unlosbar-1,unlösbar,2449-fejt,unlösbar
Kopfzerbrechen-1,Kopfzerbrechen,2450-fejtores,Kopfzerbrechen
sichbegattenauchtrans-1,sich begatten 〈auch trans〉,2451-fek,sich begatten auch trans
BremseHemmvorrichtung-1,Bremse 〈Hemmvorrichtung〉,2452-fek,Bremse Hemmvorrichtung
hemmendeKraft-1,hemmende Kraft,2452-fek,hemmende Kraft
Aussatz-1,Aussatz,2453-fekely,Aussatz
Aussatz-2,Aussatz,7316-pokol,Aussatz
schwarz-1,schwarz,2454-fekete,schwarz
schwarz-2,schwarz,5134-korom,schwarz
schwarz-3,schwarz,7882-roh,schwarz
dunkel-1,dunkel,2454-fekete,dunkel
dunkel-2,dunkel,8321-sotet,dunkel
dunkel-3,dunkel,8321-sotet,dunkel
dunkel-4,dunkel,9702-vak,dunkel
dasSchwarze-1,das Schwarze,2454-fekete,das Schwarze
derschwarzeTeilirgendeinerSachedesAuges-1,der schwarze Teil irgendeiner Sache 〈des Auges,2454-fekete,der schwarze Teil irgendeiner Sache des Auges
unterdenNagelnusw-1,unter den Nägeln usw〉,2454-fekete,unter den Nägeln usw
Neger-1,Neger,2454-fekete,Neger
Neger-2,Neger,6379-neger,Neger
Neger-3,Neger,8724-szerecsen,Neger
schwarzesKleid-1,schwarzes Kleid,2454-fekete,schwarzes Kleid
Mokka-1,Mokka,2454-fekete,Mokka
Rappe-1,Rappe,2454-fekete,Rappe
Mokkatrinken-1,Mokka trinken,2454-fekete,Mokka trinken
Schwarzhandeltreiben-1,Schwarzhandel treiben,2454-fekete,Schwarzhandel treiben
verbotenerweise-1,verbotenerweise,2454-fekete,verbotenerweise
dasdickeEnde-1,das dicke Ende,2455-feketeleves,das dicke Ende
Schelte-1,Schelte,2455-feketeleves,Schelte
Schelte-2,Schelte,4883-krach,Schelte
Schelte-3,Schelte,6403-nemulass,Schelte
liegenvoneinerPerson-1,liegen 〈von einer Person〉,2456-fekszik,liegen von einer Person
sichlegen-1,sich legen,2456-fekszik,sich legen
sichlegen-2,sich legen〉,3380-hanyatt,sich legen
sichlegen-3,sich legen,3380-hanyatt,sich legen
sichlegen-4,sich legen,8537-szall,sich legen
sichausbreiten-1,sich ausbreiten,2456-fekszik,sich ausbreiten
sichausbreiten-2,sich ausbreiten,3183-gyakor,sich ausbreiten
liegenvomMilitar-1,liegen 〈vom Militär〉,2456-fekszik,liegen vom Militär
sichbefindenvoneinemGegenstand-1,sich befinden 〈von einem Gegenstand〉,2456-fekszik,sich befinden von einem Gegenstand
inetwbestehen-1,in etw bestehen,2456-fekszik,in etw bestehen
Liegen-1,Liegen,2456-fekszik,Liegen
Liegen-2,Liegen,2456-fekszik,Liegen
fekves-1,fekvés,2456-fekszik,
liegend-1,liegend,2456-fekszik,liegend
imLiegen-1,im Liegen,2456-fekszik,im Liegen
ArtEule-1,Art Eule,2456-fekszik,Art Eule
liegenlassen-1,liegen lassen,2456-fekszik,liegen lassen
her-1,her-,2457-fel,her
her-2,her-,5508-le,her
her-3,her-,5508-le,her
her-4,her-,5508-le,her
her-5,her-,5508-le,her
her-6,her-,9076-tart,her
hinauf-1,hinauf,2457-fel,hinauf
hoch-1,hoch,2457-fel,hoch
hoch-2,hoch,5771-magas,hoch
hoch-3,hoch,8419-sudar,hoch
hoch-4,hoch,9493-tulipiros,hoch
aufhoherLiegendeszu-1,auf höher Liegendes zu,2457-fel,auf höher Liegendes zu
aufzumAusdruckderAufmunterung-1,auf! 〈zum Ausdruck der Aufmunterung〉,2457-fel,auf zum Ausdruck der Aufmunterung
oben-1,oben,2457-fel,oben
oben-2,oben,2489-fenn,oben
oben-3,oben,2731-folul,oben
aufsein-1,auf 〈sein〉,2457-fel,auf sein
wachsein-1,wach 〈sein〉,2457-fel,wach sein
wachsein-2,wach 〈sein〉,2489-fenn,wach sein
auf-1,auf,2457-fel,auf
auf-2,auf,2489-fenn,auf
auf-3,auf-,8725-szerel,auf
jmdnfurchtendverehren-1,jmdn fürchtend verehren,2458-fel,jmdn fürchtend verehren
sicherschrecken-1,sich erschrecken,2458-fel,sich erschrecken
sicherschrecken-2,sich  erschrecken,7672-rebeg,sich erschrecken
furchtbar-1,furchtbar,2458-fel,furchtbar
angstlich-1,ängstlich,2458-fel,ängstlich
eifersuchtig-1,eifersüchtig,2458-fel,eifersüchtig
Nachste-1,Nächste,2459-fel,Nächste
Halfte-1,Hälfte,2459-fel,Hälfte
Seite-1,Seite,2459-fel,Seite
Seite-2,Seite,6665-oldal,Seite
Seite-3,Seite,7769-resz,Seite
Seite-4,Seite,8509-szak,Seite
Partei-1,Partei,2459-fel,Partei
Partei-2,Partei,2463-felekezet,Partei
Partei-3,Partei,6951-part,Partei
Partei-4,Partei,7769-resz,Partei
Partner-1,Partner,2459-fel,Partner
Partner-2,Partner,2463-felekezet,Partner
Partner-3,Partner,6903-par,Partner
Partner-4,Partner,6951-part,Partner
Partner-5,Partner,6955-partner,Partner
Gegner-1,Gegner,2459-fel,Gegner
Ehefrau-1,Ehefrau,2459-fel,Ehefrau
Ehefrau-2,Ehefrau,3606-hitves,Ehefrau
Ehefrau-3,Ehefrau,9074-tars,Ehefrau
Gegend-1,Gegend,2459-fel,Gegend
Gegend-2,Gegend,4830-kornyek,Gegend
Gegend-3,Gegend,5998-mellek,Gegend
Gegend-4,Gegend,8509-szak,Gegend
Gegend-5,Gegend,8972-taj,Gegend
Gegend-6,Gegend,9889-videk,Gegend
LandesodOrtsteil-1,Landes- od Ortsteil,2459-fel,Landes od Ortsteil
einervonbeiden-1,einer 〈von beiden〉,2459-fel,einer von beiden
halb-1,halb,2459-fel,halb
paarig-1,paarig,2459-fel,paarig
paarig-2,paarig,6903-par,paarig
Gattin-1,Gattin,2459-fel,Gattin
Gattin-2,Gattin,2465-feleseg,Gattin
Gattin-3,Gattin,4058-jerce,Gattin
Gefahrte-1,Gefährte,2459-fel,Gefährte
Gefahrte-2,Gefährte,4268-kalandos,Gefährte
Gefahrte-3,Gefährte,4959-kollega,Gefährte
Gefahrte-4,Gefährte,9074-tars,Gefährte
Halbbauer-1,Halbbauer,2459-fel,
Feldchirurg-1,Feldchirurg,2460-felcser,
vergessen-1,vergessen,2462-feled,vergessen
vergessen-2,vergessen,9863-vet,vergessen
etwirgendwoausZerstreutheitliegenlassen-1,etw irgendwo 〈aus Zerstreutheit〉 liegenlassen,2462-feled,etw irgendwo aus Zerstreutheit liegenlassen
Vergessen-1,Vergessen,2462-feled,Vergessen
Geschlechtsverkehr-1,Geschlechtsverkehr,2463-felekezet,Geschlechtsverkehr
Genosse-1,Genosse,2463-felekezet,Genosse
Genosse-2,Genosse,4315-kamerad,Genosse
Genosse-3,Genosse,4874-kozos,Genosse
Genosse-4,Genosse,9074-tars,Genosse
Genosse-5,Genosse,9211-testver,Genosse
Gemeinschaft-1,Gemeinschaft,2463-felekezet,Gemeinschaft
Gemeinschaft-2,Gemeinschaft,2844-furmender,Gemeinschaft
Gemeinschaft-3,Gemeinschaft,3668-honvedo,Gemeinschaft
Gemeinschaft-4,Gemeinschaft,4656-kebel,Gemeinschaft
Gemeinschaft-5,Gemeinschaft,4862-koz,Gemeinschaft
Gemeinschaft-6,Gemeinschaft,4872-kozonseg,Gemeinschaft
Gemeinschaft-7,Gemeinschaft,4873-kozony,Gemeinschaft
Gemeinschaft-8,Gemeinschaft,4874-kozos,Gemeinschaft
Gemeinschaft-9,Gemeinschaft,4874-kozos,Gemeinschaft
Gemeinschaft-10,Gemeinschaft,4878-kozseg,Gemeinschaft
Gemeinschaft-11,Gemeinschaft,6461-nyajas,Gemeinschaft
Gemeinschaft-12,Gemeinschaft,7883-rohad,Gemeinschaft
Gemeinschaft-13,Gemeinschaft〉,8305-sorvad,Gemeinschaft
Glaubensgemeinschaft-1,Glaubensgemeinschaft,2463-felekezet,Glaubensgemeinschaft
Glaubensgemeinschaft-2,Glaubensgemeinschaft,10140-zsinagoga,Glaubensgemeinschaft
antworten-1,antworten,2464-felel,antworten
antworten-2,antworten,9950-viszonoz,antworten
antworten-3,antworten,9952-viszonyol,antworten
antworten-4,antworten,9956-visszal,antworten
sichfuretwverantworten-1,sich für etw verantworten,2464-felel,sich für etw verantworten
furetwhaften-1,für etw haften,2464-felel,für etw haften
etwverantworten-1,etw verantworten,2464-felel,etw verantworten
etwverantworten-2,etw verantworten,9719-vallal,etw verantworten
aneinemProzeverfahrenteilnehmen-1,an einem Prozeßverfahren teilnehmen,2464-felel,an einem Prozeßverfahren teilnehmen
erwidern-1,erwidern,2464-felel,erwidern
erwidern-2,erwidern,2608-fizet,erwidern
erwidern-3,erwidern,9950-viszonoz,erwidern
erwidern-4,erwidern,9952-viszonyol,erwidern
erwidern-5,erwidern,9956-visszal,erwidern
Aufgabehersagen-1,Aufgabe hersagen,2464-felel,Aufgabe hersagen
antwortenSchuler-1,antworten 〈Schüler〉,2464-felel,antworten Schüler
